名称,价格1,价格2,星级,评论数量,排名1,排名2,评论
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,正常使用两天，如果上网多点，一天可以！不上网两天肯定没有问题，上面的LOGO用了这几天掉漆了！其他还都好，值得购买，就是待机不要期待太惊喜！
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,本想在年前买下送给爸爸。结果拿到手后发现硬件问题，我所在的地方又出具不了检测报告，不得不返厂，结果到现在还没有拿到手机！心里很是不舒服！亚马逊的售后不仅需要简化流程，而且还要提高效率！要不客户慢慢都会流失！
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,骗人的4核，用这种垃圾4核还有1G的内存，糊弄土豪金呢？！飞利浦这么弄也太笨了点！一看上边三个都是托！都没购买过不是托是什么？！我实在看不下去了！最少得用高通的CPU你再吹也好点啊！
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,这种硬件也就值个三四百，上个电视购物就行了，亚马逊就别卖这么没品的东西了
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,机子买前看了很多相关测评，一开始真有点担心不值得，主要纠结在cpu是联发科的四核，运存1g，和红米的性能一样甚至还差点。但是收到手机之后，才能真正感觉到这手感是其他手机所不能比拟的。这就像买单反相机，d7000和d5300的差距，两者在参数上5300甚至占优势，但是你只要去实体店感受一下就知道两者的手感上的鸿沟。在性能方面，可以说日常使用绰绰有余了。想捣腾手机，拼性能的还是买华为和小米吧。不足主要体现在屏幕在选项菜单会有水波纹，厂家优化不好，最重要的是耳机口居然不是3.5的。。。。。
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,1.快递不给打开实物包装，只给打开快递包装检查产品。2.通话声音有点小，怎么办！3.以前看评论说是2块电池，可买来后打开确是1块电池。4.吸引我的是电池，今天刚用，其它还不了解！
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,"做工确实不错,东西很扎实,但或许有人会觉得重,ui的设置可能少些，但能用桌面软件替代。电池确实耐用，也没有发现散热上的问题，可能是因为我还没有运行大型软件。有人会说mtk6589m的性能不如mtk6589,但是性能上不足并不意味着质量差，在硬件性能过剩的时候，适当地获取功耗上的优势，这也很好。当然仁者见仁智者见智。开盖/盒盖来接听/挂断电话也很方便，尤其是带着手套，或者不方便用手指划的时候。唯一可惜的是没有额外的3.5mm耳机口，听音乐时不能充电，不过我想这个问题不是很大。内存最大支持32gb的，我原本的用在note2上的64gb用不上了，这也是一个小遗憾。不过买了一张80mb每秒的高速卡，也弥补了。输入法不太好用，建议root后用讯飞替代。可用“一键root大师”，亲测root成功。响应速度一点也不慢是一个让我有归属感的手机"
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,内屏翘，换了一个还一样。
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,给爸爸买的 省电模式连续用4天没问题  老爷子很喜欢
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,物流很快，用了几个月了，很值，和三星是一样的，主要还是双g卡的，好用@
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,从02年相中了第一款飞利浦手机后，一直很喜欢这个牌子，在06年换了我的第二款手机——飞利浦768最终实现了我的飞利浦梦。当时给我的感觉是超级耐用，四年没出过任何一点点的问题。而且超级省电。最后因为个人原因把手机重重的摔坏了。但也是从06年开始，飞利浦这个牌子的手机商标使用权已经被卖给了国内厂家，当时特别伤心失望。后来飞利浦出的手机大多采用联发科的硬件，直到如今的智能机时代，仍然是披着国际大厂商标的山寨机。想想哪些欧洲老牌手机厂家，比如爱立信、西门子、阿尔卡特，虽然都在飞利浦之前淡出了，但是还真么一个像飞利浦这样走了山寨之路，可惜了我最爱的这个牌子。
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,真不知道差评怎么来的 我今天收到机器 用了一会感觉挺好的啊 新机 质量好手感特好 超出我的期待了 值了 亚马逊赞一个
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,我去，这玩意4000+，还是秒杀价，就挂个飞利浦的牌子而已吧，机身内存4G，忒强大了点
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,手机早就收到用着感觉不错，很大气
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,挺好！电池超耐用！很喜欢
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,好用，待机时间很长哦
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,买了就后悔垃圾手机，不如金立的
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,我用过飞利浦的手机，电池待机时间长，在工地电话多，现在这款正合适，相信自己，用了才知道。我17号买的。
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,比三星那个10000多的翻盖机性价比高很多 也是四核，运行速度很快。最满意的是25天待机，因为老爸很烦每天充电。很赞
PHILIPS 飞利浦 W9588四核翻盖双屏双模双卡双待手机(尊爵黑),"￥2,715.32","￥2,715.32",平均 3.6 星,21 条商品评论,"11,584",3076,这款太适合上年纪的成功男士了，绝对符合土豪的气质！外观大气稳重，内外又屏！喜欢！
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,2012年5月28日购买，由于机身是银白色的所以收货后没有看到电源按钮有严重的划痕，联系华为售后不给出检测报告也不给换说是属于外壳，联系卓越称华为售后不出检测报告就不换货，互相推脱，最终还让我自己出钱去修一个刚买的所谓的新手机，太可笑了，我要是知道在卓越上买的是旧货，我还不如去二手市场呢，反正都没售后保障，以前在卓越买东西那是因为价格优势，现在既没有价格优势也没有售后保障谁还愿意光顾啊！劝君谨慎购买！！！
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,4月11日买的机器，5月17日出现电信卡不能识别，联系华为让送到维修点，结果发现是卡槽有问题，需要更换，配件没有，等7-15天。真是太伤人了
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,"手机到手就没有好过，1，听简发热严重，拿手机到检测中心，说是没有问题，这手机是这样的，哎！打个电话耳朵发痛。2，自己安装的软件，图标无缘无故消失，搞到要天天下载，安装（例如微信，QQ)3,容易死机，手机开着，电话打不入。这些不知是中国电信的定制机的问题，还是华为的问题，因前一部手机是中国电信的定制机都是有这些问题的，非常不好用。"
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,机子各方面都满意，外观漂亮，显示效果不错，电池也可以。买之前不知道送一个4G的卡，又多买一张8G的。才买没几天，就降价了，退不退差价啊？？
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,收到手机有9天了，运气不好，拿来个手机只能打电话发信息，发信息会卡，等一会又反应过来了，照相机用了两次，两次都黑屏了5秒，又自动反应过来，C 网也上不了网，拿到电信营业厅，工作人员看了半天，以为是我的卡上不了，装我的号换成别的手机可以上网，设置了半天手机，还是上不了！之前一直以为是我不会设置才上不了网，晕到！ 给二星是给快递的，人很好，拿到手还给我试机看，只能说我运气不好，也不想去什么售后检测拿报告再换什么的，麻烦！
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,我很少写评论 希望写了对大家有帮助，收到货后用来整两天后无故自动关机，开机显示白屏或蓝屏，经数次开机后终于打开，结果处于半死机状态，电话打不进也打不出。后联系卓越售后要我自己去华为的售后点开检测报告发给他们，经多次周折后拿到检测报告后换机，本打算退掉可是退货要好久才能见到退款所以换了，现在换了的机子只用了半天暂无故障。反正是一次伤心的购物。
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,手机确实有发热现象，宝贝外观美观，用行流畅。可惜没有Loctek 乐歌 PCH112-BLK 5600毫安容量 带LED照明功能便携式移动电源送，可惜可惜！！
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,快遞速度真是極度，23日下午5點多下的單，24日上午11點多就收到貨了！  機子很漂亮，暫時沒發現有啥問題，功能正在摸索中！  遺憾的是怎麼今天就降價了呢？我1658入手的，今天變1598了，有無得退差價啊？送點東西來補償了也行啊
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,1.外观，仿苹果的吧 ，呵呵，电池一样内置的。外观挺好看的，白色适合女生，有点重量，屏幕细腻，反应还挺好的，两点触控，手湿也不影响的。2.速度，切水果挺快的，其他不懂哦3.电量，听歌+上网可以用6个小时不停，如果不怎么玩，电话20分钟，上网2小时的话，可以待机一天，大屏幕伤不起哦4.优点：GSM+CDMA，也就是在保留之前的移动号码的前提下，还可以用电信卡，我在福建厦门，电信111元=6M 宽带+1G流量+3600分钟wifi+600分钟通话+60条短信+12条彩信+3个五元套餐+全国接听免费。所以还蛮合算的吧？（P.S.电信营业厅这款卖1800，我在卓越买1449呵呵，买了再过去办卡的，可以办两个号码卡，套餐共享哦！~）5.缺点：GSM 卡不能上网，这个好像能刷的，我没有试过，不懂得。另外如果设置CDMA卡为主卡，GSM的手机报就接收不了，要切换。彩信倒不影响的。总之挺满意的，希望能用得久点，国产加油！~
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,第一次买国产机，原因有二，一强烈喜欢白色机，但又不想要IPHONE，人越来越懒，只想要最简单的电话和短信功能即可。二此机正好电信定制的双卡双待，满足了我时下的需求。手机到手后，很喜欢它的外观和手感，几乎就是冲着它全钢而非塑料的那圈漂亮外围而买，虽然很多人说整体和IPHONE很像，像就像吧，反正自己知道不是想拿山寨机充真IPONE就成，研究使用了近两周了，除了摄像效果真的一般外，其他功能还是蛮不错的，喜欢！希望华为的这款国产机能争气些。
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,除了发热耗电不能更换电池待设计问题外没有缺点。质量好，就是降价太快！！
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,同事帮我签收的，后来发现外壳盖不牢，有一条最宽处约1毫米的缝隙，打了华为电话，说是直接找亚马逊退换货，亚马逊说不能换，需要华为出具证明，我这刚拿到手就惹得不痛快！
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,看这款手机很久了，白色女生用很漂亮。优点：1、做工外形很不错，从侧面看很像苹果手机。2、屏幕很清晰3、运行基本流畅，主流游戏能玩缺点：1、价格，真的很淡疼，我拍时是1399，拍完了涨了5元是1404，过了一天又降了5元，不要玩我。2、手机震动的力度很小，不大能感觉到3、手机的数据线是坏的，可以充电但是连不上电脑，换了其他手机线正常已经root4、安卓版本有点低，内置的垃圾软件太多，root后已删希望能给大家参考，这次物流速度还不错3天就到了。亚马逊加油啊
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,手机不错，喜欢，会向朋友介绍
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,特意用了几天的哦！首先外观很漂亮，喜欢，外壳有一点点松动不过问题不大。其次电池用不到一天，但这就是智能机了。但是上网比较卡，有时候会死机，不灵活.其他方面有待使用了，不过总体还好。最重要的是物流很给力，大爱！好评哦！
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,"给女友买的，价格比一年前我买的，价格差了1280，⊙﹏⊙b汗1.双卡双待，这个很好2.样式像phone,像素也很清晰3.内存有点小，软件想装必先卸...总体，只要国产质量能让我满意，就无条件支持！"
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,下午1点从昆山发货，4点多到浦东，物流很高效。送了个4G的卡，有原装膜，但是很多电信定制软件无法删除，运行空间只剩10几M。正在琢磨中。。。。。。
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,这款手机相当是差  我买了不到半年 我目前手机状态是 信号经常没有 通话过程经常断掉，现在还出现通话时间长后莫名其妙的有叫声  就像报警一样  郁闷的很  建议大家不要买
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,质量不错，很好看，还有原装膜和4G卡，用了快一年了，系统还是原装的，卸了几个电信的软件，还有几个想卸卸不了。很多人说像苹果4。不喜欢听这这样的评价。
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,"不同时间 不同商城 不同的价格 一共买了2部S8600 刚开始感觉电容屏触摸迟钝 后来才知道厂家出厂已贴保护膜 赞一个 手机不错,顶华为!"
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,手机上方听筒发烫得很，简直没法耍什么，打电话马上就热了，我都不知道拿来有什么用处，，，坑爹不带这样的华为s8600你这样太蒙娘了
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,基本一天一冲 除了处理事故 巡逻基本在副驾微信 微博等 外形像i4 别人问就说美国曼亚密大部分黑人都喜欢用华为.....
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,外观很好看，白色很精致但是系统一直是2.3的，估计也不会升级了
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,用了一天，挺好的。电池能用一天左右，还算可以的。运行也还行吧。我挺喜欢的
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,是正品行货，白色的很漂亮，手感不错，除了玩一些游戏稍卡，速度挺快的。
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,传递真的很快，包装也很好，机器全新的，现在用了两周了，很不错！
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,很好。。。不错不错，很好用，价格实惠，亚马逊服务很到位
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,整体上还算可以，关闭屏幕的键有点松，估计容易进灰尘！
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,我买时贵好多哦。哎。不过其它都好用，比三星反应还快
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,和实体店的相差太大，以后注意  不要看好的评论
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,手机朋友很喜欢，，但是自己不知道啦，送货很快
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,内存小了点，国货这个价位感觉还是高了点。
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,送货快，手机不错，价格便宜，东西也很好
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,数据线是坏的  冲不起电 没有责任心
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,配送速度很快，功能很强大，是正品
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,物有所值，这个价钱还想什么啊
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,总体还好。但是散热功能不行。
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,用了一年多了，质量比较好！
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,手机很不错，支持国产手机
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,双卡双待  比较值得！！
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,产品非常不错，值得购买
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,垃圾一个见鬼吧真没得用
HUAWEI 华为S8600 双卡双待智能手机(电信定制 白色),￥681.55,￥681.55,平均 3.9 星,43 条商品评论,"11,479",3049,唉，前摄像头拍出的照片根本不能看，觉得后摄像头的五百万还没有8812三百二十万的好，对像素有要求的朋友就不要入手了，我买手机对像素要求较高，估计以后都不会买华为的机子了。
飞利浦E103双卡双待超长待机商务直板功能备用老 人手机,￥109.00,￥109.00,,,"12,430",3221,产品非常不错，值得购买
飞利浦E103双卡双待超长待机商务直板功能备用老 人手机,￥109.00,￥109.00,,,"12,430",3221,垃圾一个见鬼吧真没得用
飞利浦E103双卡双待超长待机商务直板功能备用老 人手机,￥109.00,￥109.00,,,"12,430",3221,唉，前摄像头拍出的照片根本不能看，觉得后摄像头的五百万还没有8812三百二十万的好，对像素有要求的朋友就不要入手了，我买手机对像素要求较高，估计以后都不会买华为的机子了。
Newsmy/纽曼 C360 电信老人机 CDMA天翼2G老人手机 电信版 (金色),￥160.00,￥160.00,,,"13,640",3424,产品非常不错，值得购买
Newsmy/纽曼 C360 电信老人机 CDMA天翼2G老人手机 电信版 (金色),￥160.00,￥160.00,,,"13,640",3424,垃圾一个见鬼吧真没得用
Newsmy/纽曼 C360 电信老人机 CDMA天翼2G老人手机 电信版 (金色),￥160.00,￥160.00,,,"13,640",3424,唉，前摄像头拍出的照片根本不能看，觉得后摄像头的五百万还没有8812三百二十万的好，对像素有要求的朋友就不要入手了，我买手机对像素要求较高，估计以后都不会买华为的机子了。
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,我记得我是第一个给了5星评论的啊，现在居然找不到评论了。买来当个玩具的，压根就没插有效的sim卡，怕孩子乱按，更怕的是无良奸商因此而收费。WLAN，蓝牙功能都不错，双模双待，有点不足的是，可能是环境原因吧，觉得喇叭声音不够大不到700块的5寸屏幕手机，还不多见。给五星原因：到手各类封条完好，外包装完好，打开各类配件齐全，手机没有使用痕迹，还带张4g的卡，虽然不值钱，但商品简介中是没有的，算是意外惊喜，到今天已经20多天了，满足我“本就是当个玩具”的要求。
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,最初不敢相信国产手机，但是不得不说这款手机除了后盖手机不是很好外，别的地方没得挑。本来想给老人买一个4寸屏的，但是没赶上，碰巧秒杀688的5寸屏，很大气，软件安装容易，直接在网上下载安卓软件，拷贝在卡上，安装从没遇到问题，我的诺基亚装软件限制多，不好用。
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,用了2天找不到WLAN，也不能接听电话。售后服务挺好，说是找家手机维修点开具检验报告可以退换，最后找了个懂行的，恢复了出厂时的系统就好了。凑合着用吧，谁让我不想重金购机。其实，真的还挺好，什么功能都有，就是内存小。
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,688秒的，看评论不多，就还可以。用起来虽然内存小，但暂时没出现卡顿什么的现象，真心觉得性价比还不错。就是插进耳机的时候觉得有噪音，试了好几个品牌的耳机都是这样。但688，还可以接受了。
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,屏幕被摔坏了，找不到地方可以修，苏州这边都没的换，郁闷呢
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,手机到货后，发现开机后触屏不能用，懵了！马上和亚马逊客服联系，客服告诉我到当地手机售后服务站鉴定并出检测报告，第2天中午到售后服务站鉴定并出了检测报告，下午马上把检测报告电子邮件发给亚马逊客服，1分钟后亚马逊客服来电话问我换新机还是退机，我要求换新机。3分钟后亚马逊客服通知我订单已出，明天到新手机货。第2天上午中通快递来电话让我取新手机并把问题手机退回给他。我非常激动！亚马逊服务真是中国一流啊！
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,这是我第二次购买此手机了。刚收到货，还未发现问题。只是第一次商品盒子里送了一张新的贴膜，而此次却没有。不知是什么原因，不知能不能扑一张?
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,给老爸买的，屏幕够大，基本功能都具备，照相像素也凑活，感觉性价比不错。唯一不足就是内存较小，想多装几个软件老显示空间不够，不过老人用足够了。
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,我本想抱着试一试的想法，秒杀了一部，用了几天还行，亚马逊没骗人，美中不足就是没有此款机型的保护壳或套，希望亚马逊能找到哪就十全十美了！！！
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,没想到会这么好，用了一天，速度很快，也没有死机什么的，不过内存太小了，屏也不是太清晰，不过是买来给老爸用的，实惠好用、够用，价格便宜。
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,我的华为的512实际161，他只有134，这个内存，哎，算了又不能退货，算我倒霉，在亚马逊买了上百件东西了，这次算栽了
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,"这个价位性价比很不错.就是开3G和GPS的时候耗电比较快电池没有想想中的好,但是也算够用了"
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,拿到手机时拆开快递包裹发现里面的手机盒已被拆封过的 而且封贴口很旧 看起来已被用了很长时间 心中很无语
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,"用了几天还可以,触屏灵敏.信号不错,移动GSM卡也能上网,电池还行,就是音乐声音有点小,总的来说不错"
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,"699,5寸屏，安卓智能机，自带4G tf 卡，打电话、发短信、上网都不错，尤其适合老人！没得挑啊！"
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,刚刚用，感觉这个货值这个价，屏幕还过得去，质量要靠时间来检验，国产货能达到这个程度，算不错了。
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,这个价位，双模双待双通，也就知足吧。可惜是单核，可惜ram rom少，不过够用了。
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,688秒的，拍照实在是太模糊！其他还没有发现什么缺点~ 这个价格，性价比还算可以！
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,有质量问题，拍照画面不对，售后开了证明，亚马逊果断退货！！！相当好的售后！！！！！
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,599时候买的，还带4G的存储卡，各方面用的都不错，没觉得有什么不好。
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,单核、2.3系统、512M内存、500万像素，能卖的好，很不错了！
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,CPU是单核的，屏幕不是特别高清，不过这个价钱就这样的了
smart cool 小酷 EG189 3G智能手机 安卓2.3 双模双待双通手机,￥347.70,￥347.70,平均 4.3 星,35 条商品评论,"13,757",3453,这个用着还凑合，就是手机内存太小，装不了多少程序。
